,date,ticker,shares,price_per_share
28,06/01/2023,TWOU,6151717.289796144,4.850877336107778
29,06/01/2023,NVTA,19453153.73394773,1.3906578367622742
0,05/31/2023,TSLA,3862682.4384467104,273.05391815998246
1,05/31/2023,ROKU,9326409.826590601,76.55966638522366
2,05/31/2023,ZM,8559906.11295831,74.6283354283281
3,05/31/2023,PATH,29616098.81403778,20.006881459553217
4,05/31/2023,SQ,7437093.405479449,70.62695913641751
5,05/31/2023,COIN,8358187.0820197305,57.88657702297399
6,05/31/2023,EXAS,4366417.131228949,99.65027517374268
7,05/31/2023,SHOP,6046759.337780916,70.53092610541161
8,05/31/2023,U,8785020.097444564,44.46329335571109
9,05/31/2023,TWLO,4729266.210338699,72.63298245076201
10,05/31/2023,DKNG UW,12935221.110891782,26.494446220837684
11,05/31/2023,NTLA,6929020.108805807,48.62472469929816
12,05/31/2023,CRSP,5193239.391309985,62.89096497205692
13,05/31/2023,TDOC,12138601.540721104,26.88924868163953
14,05/31/2023,RBLX,7027345.111382569,43.35357833075454
15,05/31/2023,DNA,114918189.81147337,2.0807156717935342
16,05/31/2023,BEAM,6232268.1105257645,36.27914504665651
17,05/31/2023,PACB,14692571.237985687,14.202218252088178
18,05/31/2023,HOOD,19339131.215442847,10.648996104871523
19,05/31/2023,PD,7706507.733208139,24.44574155937943
20,05/31/2023,TXG,2211351.772255449,62.65621756293149
21,05/31/2023,VCYT,4658416.308223262,28.297733136392072
22,05/31/2023,PLTR,5126487.00278259,17.712759052191117
23,05/31/2023,TWST,3826818.2126837163,19.85749674465523
24,05/31/2023,META,153620.49384913562,300.7221014264473
25,05/31/2023,TER,375939.4653269425,117.46973759371811
26,05/31/2023,CERS,13733828.6544961,2.848979919840379
27,05/31/2023,VERV,1759787.5909236404,21.169948168401913
28,05/31/2023,TWOU,6167507.781708336,4.7269591928437755
29,05/31/2023,NVTA,19503086.923694935,1.3551327708604044
0,05/30/2023,TSLA,3891854.0805201484,267.40549993533074
1,05/30/2023,ROKU,9396844.47754288,74.97594615224688
2,05/30/2023,ZM,8624551.996043088,73.08456688345846
3,05/30/2023,PATH,29839764.68561331,19.593017287172522
4,05/30/2023,SQ,7493259.613897715,69.165963426024
5,05/30/2023,COIN,8421309.548291527,56.689130017552515
6,05/30/2023,EXAS,4399393.06433381,97.58890050394892
7,05/30/2023,SHOP,6092425.50421237,69.07191694304554
8,05/30/2023,U,8851366.080054946,43.54352161901223
9,05/30/2023,TWLO,4764982.442091232,71.13048995935114
10,05/30/2023,DKNG UW,13032910.125301015,25.946379692826344
11,05/30/2023,NTLA,6981349.260309916,47.61886921474412
12,05/30/2023,CRSP,5232459.628318621,61.58999674165062
13,05/30/2023,TDOC,12230274.347134978,26.333015233959877
14,05/30/2023,RBLX,7080416.830215923,42.4567622601504
15,05/30/2023,DNA,115786071.74438624,2.037673797865942
16,05/30/2023,BEAM,6279335.271112506,35.52867134740618
17,05/30/2023,PACB,14803532.062781153,13.908429871587536
18,05/30/2023,HOOD,19485183.660296433,10.428710001385692
19,05/30/2023,PD,7764708.604962881,23.940054722619873
20,05/30/2023,TXG,2228052.2811444583,61.360105338814456
21,05/30/2023,VCYT,4693597.469330361,27.71236365097682
22,05/30/2023,PLTR,5165203.114273092,17.346351304910076
23,05/30/2023,TWST,3855719.0019563166,19.446722758094978
24,05/30/2023,META,154780.66223810468,294.5013366423379
25,05/30/2023,TER,378778.6248225927,115.03974790105727
26,05/30/2023,CERS,13837548.890417952,2.790045661693368
27,05/30/2023,VERV,1773077.8094559063,20.732024692133486
28,05/30/2023,TWOU,6214085.861154466,4.62917688438263
29,05/30/2023,NVTA,19650377.590254094,1.3271003709178186
0,05/29/2023,TSLA,3914287.702461602,274.1951498629424
1,05/29/2023,ROKU,9451010.243291134,76.8796483105358
2,05/29/2023,ZM,8674266.074446507,74.94024533573341
3,05/29/2023,PATH,30011768.564980116,20.09050042958252
4,05/29/2023,SQ,7536452.639589181,70.92214524981695
5,05/29/2023,COIN,8469852.086308029,58.12851457625877
6,05/29/2023,EXAS,4424752.268131072,100.06676453966463
7,05/29/2023,SHOP,6127543.771146392,70.82571084775492
8,05/29/2023,U,8902387.571662057,44.64912815470421
9,05/29/2023,TWLO,4792448.994652539,72.93655275955639
10,05/29/2023,DKNG UW,13108035.084381925,26.60518003554849
11,05/29/2023,NTLA,7021591.506475042,48.82795224405738
12,05/29/2023,CRSP,5262620.836497816,63.15381841704504
13,05/29/2023,TDOC,12300772.712507201,27.001632577358915
14,05/29/2023,RBLX,7121230.126673261,43.53477506421004
15,05/29/2023,DNA,116453491.66966064,2.089412044676582
16,05/29/2023,BEAM,6315530.932769211,36.43077411230964
17,05/29/2023,PACB,14888863.330301398,14.261576571612979
18,05/29/2023,HOOD,19597501.140513077,10.69350369531912
19,05/29/2023,PD,7809466.330644623,24.547912791559234
20,05/29/2023,TXG,2240895.3326841267,62.91808987867126
21,05/29/2023,VCYT,4720652.541024686,28.41600380760152
22,05/29/2023,PLTR,5194976.639055639,17.78678971365706
23,05/29/2023,TWST,3877944.3322520526,19.940491359708314
24,05/29/2023,META,155672.85675225087,301.9789725903597
25,05/29/2023,TER,380961.9997110053,117.96070358894616
26,05/29/2023,CERS,13917311.988926139,2.860887261172552
27,05/29/2023,VERV,1783298.2741565763,21.258428187888917
28,05/29/2023,TWOU,6249905.40886532,4.746715568162699
29,05/29/2023,NVTA,19763647.289668843,1.360796562430389
0,05/28/2023,TSLA,3892478.7676457115,276.9955704333726
1,05/28/2023,ROKU,9398352.778636549,77.66483852518358
2,05/28/2023,ZM,8625936.335353918,75.70562796447858
3,05/28/2023,PATH,29844554.309387296,20.29568951006539
4,05/28/2023,SQ,7494462.36783259,71.64649006246555
5,05/28/2023,COIN,8422661.264863206,58.72219498245588
6,05/28/2023,EXAS,4400099.2172754975,101.08877031173371
7,05/28/2023,SHOP,6093403.408238881,71.5490707528172
8,05/28/2023,U,8852786.825622344,45.10514036716934
9,05/28/2023,TWLO,4765747.276312538,73.68147119734141
10,05/28/2023,DKNG UW,13035002.056549067,26.87690509519594
11,05/28/2023,NTLA,6982469.846773783,49.32664378526295
12,05/28/2023,CRSP,5233299.4979789965,63.79882345190693
13,05/28/2023,TDOC,12232237.446153773,27.277406701527894
14,05/28/2023,RBLX,7081553.318158673,43.979406122344386
15,05/28/2023,DNA,115804656.73417306,2.1107517090468004
16,05/28/2023,BEAM,6280343.176295948,36.802850311585246
17,05/28/2023,PACB,14805908.199116472,14.407233460211753
18,05/28/2023,HOOD,19488311.25529871,10.802719003224135
19,05/28/2023,PD,7765954.929567791,24.79862648936524
20,05/28/2023,TXG,2228409.9090375695,63.56068736165548
21,05/28/2023,VCYT,4694350.845446476,28.706223243036494
22,05/28/2023,PLTR,5166032.188493155,17.968450446244564
23,05/28/2023,TWST,3856337.888988173,20.14414836172358
24,05/28/2023,META,154805.5063059926,305.06315597982575
25,05/28/2023,TER,378839.42312732607,119.16546443536532
26,05/28/2023,CERS,13839769.975397592,2.890106186233313
27,05/28/2023,VERV,1773362.4087387347,21.47554559358386
28,05/28/2023,TWOU,6215083.293060774,4.795194908244786
29,05/28/2023,NVTA,19653531.70077292,1.3746947028150955
0,05/27/2023,TSLA,3920402.431532652,282.810947927308
1,05/27/2023,ROKU,9465774.198186198,79.29537129263127
2,05/27/2023,ZM,8687816.633569201,77.2950281283154
3,05/27/2023,PATH,30058651.63737219,20.721786923161474
4,05/27/2023,SQ,7548225.756322248,73.15067074368314
5,05/27/2023,COIN,8483083.318837786,59.955036831013885
6,05/27/2023,EXAS,4431664.422623221,103.21107630688269
7,05/27/2023,SHOP,6137115.952058899,73.05120616645193
8,05/27/2023,U,8916294.492211604,46.05209925803408
9,05/27/2023,TWLO,4799935.548890925,75.22837524584544
10,05/27/2023,DKNG UW,13128511.8835565,27.441171696111983
11,05/27/2023,NTLA,7032560.329661615,50.36223093805168
12,05/27/2023,CRSP,5270841.872626205,65.13824646672737
13,05/27/2023,TDOC,12319988.44170724,27.850081624729032
14,05/27/2023,RBLX,7132354.60095496,44.9027308100294
15,05/27/2023,DNA,116635410.22165924,2.155065840008793
16,05/27/2023,BEAM,6325396.77900464,37.57550695399948
17,05/27/2023,PACB,14912122.06148343,14.70970581052156
18,05/27/2023,HOOD,19628115.499766354,11.029516452968078
19,05/27/2023,PD,7821665.937426554,25.319260715180242
20,05/27/2023,TXG,2244395.9613750954,64.8951108334956
21,05/27/2023,VCYT,4728026.937982982,29.308895424119598
22,05/27/2023,PLTR,5203092.004376967,18.345688689305632
23,05/27/2023,TWST,3884002.287299512,20.567064247468547
24,05/27/2023,META,155916.0420812592,311.4677977895788
25,05/27/2023,TER,381557.1218869081,121.66728119311189
26,05/27/2023,CERS,13939053.005090088,2.9507824578581956
27,05/27/2023,VERV,1786084.0647341267,21.92641346962793
28,05/27/2023,TWOU,6259668.73777721,4.895867523712288
29,05/27/2023,NVTA,19794521.195170507,1.4035557009288038
0,05/26/2023,TSLA,3896609.6363330022,293.96022285132193
1,05/26/2023,ROKU,9408326.721597545,82.42143802103298
2,05/26/2023,ZM,8635090.55620734,80.34223519430029
3,05/26/2023,PATH,29876226.655530203,21.538703315600944
4,05/26/2023,SQ,7502415.819032039,76.03449453118013
5,05/26/2023,COIN,8431599.761322552,62.31864825980542
6,05/26/2023,EXAS,4404768.794982304,107.27997347434521
7,05/26/2023,SHOP,6099869.994401752,75.93110875526521
8,05/26/2023,U,8862181.790136266,47.867614248591565
9,05/26/2023,TWLO,4770804.895729476,78.1941085169577
10,05/26/2023,DKNG UW,13048835.370755361,28.522986844073163
11,05/26/2023,NTLA,6989879.949120323,52.34766453823657
12,05/26/2023,CRSP,5238853.304259741,67.70619591581443
13,05/26/2023,TDOC,12245218.83145042,28.948017256167685
14,05/26/2023,RBLX,7089068.5722179925,46.67293417135291
15,05/26/2023,DNA,115927553.70006582,2.240025144822498
16,05/26/2023,BEAM,6287008.151115604,39.056848678956385
17,05/26/2023,PACB,14821620.876363425,15.289607526967927
18,05/26/2023,HOOD,19508993.103431538,11.464333818117195
19,05/26/2023,PD,7774196.50054619,26.31742362455562
20,05/26/2023,TXG,2230774.79508196,67.4534751302447
21,05/26/2023,VCYT,4699332.695848795,30.464341969585988
22,05/26/2023,PLTR,5171514.607763457,19.06893200207871
23,05/26/2023,TWST,3860430.403394583,21.377880997511138
24,05/26/2023,META,154969.79267896785,323.74681362324367
25,05/26/2023,TER,379241.46408989106,126.46377856077383
26,05/26/2023,CERS,13854457.34451207,3.0671113521415765
27,05/26/2023,VERV,1775244.3784764677,22.79081993501455
28,05/26/2023,TWOU,6221679.011238509,5.08887763669932
29,05/26/2023,NVTA,19674388.88806761,1.4588881712433706
0,05/25/2023,TSLA,3910055.4879672313,283.526717279426
1,05/25/2023,ROKU,9440791.601847649,79.49606082375463
2,05/25/2023,ZM,8664887.26598917,77.49065496882784
3,05/25/2023,PATH,29979319.176591385,20.774231922583954
4,05/25/2023,SQ,7528304.06019954,73.33580858431108
5,05/25/2023,COIN,8460694.294778727,60.106777696009594
6,05/25/2023,EXAS,4419968.128050769,103.47229436000619
7,05/25/2023,SHOP,6120918.535207086,73.23609227108265
8,05/25/2023,U,8892762.113193179,46.168653024750604
9,05/25/2023,TWLO,4787267.292733708,75.41877157174882
10,05/25/2023,DKNG UW,13093862.38674349,27.510622860680527
11,05/25/2023,NTLA,7013999.606337357,50.489693264648075
12,05/25/2023,CRSP,5256930.774377804,65.3031055742453
13,05/25/2023,TDOC,12287472.844811454,27.920567703952848
14,05/25/2023,RBLX,7113530.495054231,45.016375627444624
15,05/25/2023,DNA,116327579.57713497,2.160520119948731
16,05/25/2023,BEAM,6308702.440950251,37.67060721961891
17,05/25/2023,PACB,14872765.161750432,14.746934767444932
18,05/25/2023,HOOD,19576311.8885508,11.057431177994019
19,05/25/2023,PD,7801022.562809912,25.383341511807927
20,05/25/2023,TXG,2238472.4270552457,65.05935458635362
21,05/25/2023,VCYT,4715548.467020507,29.383073631302757
22,05/25/2023,PLTR,5189359.715338994,18.392119995461
23,05/25/2023,TWST,3873751.4130138992,20.619117657562008
24,05/25/2023,META,155504.5398142004,312.25609507956483
25,05/25/2023,TER,380550.09516552,121.97521025905434
26,05/25/2023,CERS,13902264.283187706,2.958250625775957
27,05/25/2023,VERV,1781370.1325948497,21.981907271683504
28,05/25/2023,TWOU,6243147.87281522,4.9082585289091725
29,05/25/2023,NVTA,19742278.39681297,1.4071079755563531
0,05/24/2023,TSLA,3911483.3819567617,293.0529238814558
1,05/24/2023,ROKU,9444239.238236997,82.16704684835658
2,05/24/2023,ZM,8668051.553678984,80.09426141566631
3,05/24/2023,PATH,29990267.177148975,21.47222478615589
4,05/24/2023,SQ,7531053.284642006,75.79981645843516
5,05/24/2023,COIN,8463784.014238706,62.12630371461106
6,05/24/2023,EXAS,4421582.234536823,106.9488572148853
7,05/24/2023,SHOP,6123153.803431214,75.69674977946158
8,05/24/2023,U,8896009.617380992,47.719872364752874
9,05/24/2023,TWLO,4789015.531400553,77.95276486366038
10,05/24/2023,DKNG UW,13098644.070138855,28.434951543480057
11,05/24/2023,NTLA,7016561.014458362,52.18609512027331
12,05/24/2023,CRSP,5258850.527148375,67.49722287445489
13,05/24/2023,TDOC,12291960.046764374,28.858670112593533
14,05/24/2023,RBLX,7116128.250372407,46.52887962994744
15,05/24/2023,DNA,116370060.67547385,2.2331113777602125
16,05/24/2023,BEAM,6311006.2850580625,38.936300945562685
17,05/24/2023,PACB,14878196.473926824,15.242416634865863
18,05/24/2023,HOOD,19583460.86589111,11.428949512844575
19,05/24/2023,PD,7803871.37998499,26.23619572537769
20,05/24/2023,TXG,2239289.8838238665,67.24528210363064
21,05/24/2023,VCYT,4717270.515041084,30.370314737538905
22,05/24/2023,PLTR,5191254.79216587,19.010076344010024
23,05/24/2023,TWST,3875166.0492963255,21.31189884108594
24,05/24/2023,META,155561.32775453237,322.74757927905705
25,05/24/2023,TER,380689.06638863287,126.07345209108817
26,05/24/2023,CERS,13907341.182907395,3.057644809548601
27,05/24/2023,VERV,1782020.6624180938,22.720476787057756
28,05/24/2023,TWOU,6245427.77737176,5.0731709761424355
29,05/24/2023,NVTA,19749487.98264857,1.454385358848959
0,05/23/2023,TSLA,3873246.093279585,286.84843736047117
1,05/23/2023,ROKU,9351915.670213008,80.42741453932709
2,05/23/2023,ZM,8583315.72403042,78.39851390774265
3,05/23/2023,PATH,29697092.851304177,21.017617039893832
4,05/23/2023,SQ,7457432.351004292,74.19499049976392
5,05/23/2023,COIN,8381045.032361242,60.810971968759496
6,05/23/2023,EXAS,4378358.398512935,104.68454695230322
7,05/23/2023,SHOP,6063296.000972795,74.0941059379724
8,05/23/2023,U,8809045.34971112,46.70955210946007
9,05/23/2023,TWLO,4742199.796429428,76.30235690163059
10,05/23/2023,DKNG UW,12970596.32311278,27.832929658696752
11,05/23/2023,NTLA,6947969.576675836,51.081216453757996
12,05/23/2023,CRSP,5207441.850162995,66.06817857767165
13,05/23/2023,TDOC,12171798.159618294,28.247677301617323
14,05/23/2023,RBLX,7046563.47823801,45.543774950980634
15,05/23/2023,DNA,115232467.80624308,2.185832172148958
16,05/23/2023,BEAM,6249312.10267232,38.11194556567415
17,05/23/2023,PACB,14732752.44719426,14.919705749385969
18,05/23/2023,HOOD,19392019.82593131,11.186976963100822
19,05/23/2023,PD,7727583.472401762,25.68072567381162
20,05/23/2023,TXG,2217399.371872664,65.8215718710702
21,05/23/2023,VCYT,4671156.134168596,29.727317541225844
22,05/23/2023,PLTR,5140506.907360714,18.607596952652678
23,05/23/2023,TWST,3837283.7861164645,20.860685499329303
24,05/23/2023,META,154040.61481381182,315.9144005521751
25,05/23/2023,TER,376967.5836910725,123.40423786250201
26,05/23/2023,CERS,13771387.89674597,2.9929086664808833
27,05/23/2023,VERV,1764600.2538815537,22.239441177146325
28,05/23/2023,TWOU,6184374.667460206,4.965762319292253
29,05/23/2023,NVTA,19556423.919868074,1.4235932608354753
0,05/22/2023,TSLA,3853411.397287021,281.24453240328614
1,05/22/2023,ROKU,9304024.986326793,78.85617506813512
2,05/22/2023,ZM,8539361.001326451,76.86691127895983
3,05/22/2023,PATH,29545015.551183593,20.607014390627636
4,05/22/2023,SQ,7419243.219716216,72.74550840083434
5,05/22/2023,COIN,8338126.127568359,59.622961636882636
6,05/22/2023,EXAS,4355937.048128907,102.63941727683815
7,05/22/2023,SHOP,6032246.170934655,72.64659473175931
8,05/22/2023,U,8763934.677089674,45.79702878173087
9,05/22/2023,TWLO,4717915.232775861,74.81170504373459
10,05/22/2023,DKNG UW,12904174.559890043,27.289182257028504
11,05/22/2023,NTLA,6912389.378309906,50.083287774981436
12,05/22/2023,CRSP,5180774.805645439,64.77746283645833
13,05/22/2023,TDOC,12109467.001110764,27.695827341003554
14,05/22/2023,RBLX,7010478.385523229,44.654026383530734
15,05/22/2023,DNA,114642368.20700112,2.143129496625274
16,05/22/2023,BEAM,6217309.693650537,37.36738609500478
17,05/22/2023,PACB,14657306.77220066,14.628232615426871
18,05/22/2023,HOOD,19292714.279971685,10.968426859651402
19,05/22/2023,PD,7688010.910978879,25.17902398342823
20,05/22/2023,TXG,2206044.1826138385,64.53567386760828
21,05/22/2023,VCYT,4647235.381491457,29.146561154103736
22,05/22/2023,PLTR,5114182.633276481,18.24407674050234
23,05/22/2023,TWST,3817633.251267446,20.453148683177627
24,05/22/2023,META,153251.78067010973,309.74265950456487
25,05/22/2023,TER,375037.15189265483,120.99339809409052
26,05/22/2023,CERS,13700865.320656221,2.934438849225377
27,05/22/2023,VERV,1755563.8258464567,21.80496882720279
28,05/22/2023,TWOU,6152704.799737103,4.868750600025626
29,05/22/2023,NVTA,19456276.468915932,1.3957817747251784
0,05/21/2023,TSLA,3817707.8557487214,288.3295280677661
1,05/21/2023,ROKU,9217819.126551071,80.84268713896918
2,05/21/2023,ZM,8460240.087728685,78.80331064110804
3,05/21/2023,PATH,29271268.063250158,21.126137754086013
4,05/21/2023,SQ,7350500.687147703,74.57808309029087
5,05/21/2023,COIN,8260869.74306791,61.12495856848888
6,05/21/2023,EXAS,4315577.386701222,105.22506692555163
7,05/21/2023,SHOP,5976354.7725013485,74.47667762907125
8,05/21/2023,U,8682732.990188891,46.95072854468077
9,05/21/2023,TWLO,4674201.685188863,76.69633050243388
10,05/21/2023,DKNG UW,12784611.740114072,27.97664002314432
11,05/21/2023,NTLA,6848343.068208903,51.34496519753068
12,05/21/2023,CRSP,5132772.6617258545,66.40930982537762
13,05/21/2023,TDOC,11997267.494360663,28.393529141491616
14,05/21/2023,RBLX,6945523.23788,45.77893210392081
15,05/21/2023,DNA,113580156.53704825,2.197118326424945
16,05/21/2023,BEAM,6159703.600758404,38.30872979407597
17,05/21/2023,PACB,14521500.415903147,14.996740987033858
18,05/21/2023,HOOD,19113958.846236665,11.244738921908182
19,05/21/2023,PD,7616778.128229473,25.81332351712591
20,05/21/2023,TXG,2185604.218647175,66.161429809063
21,05/21/2023,VCYT,4604176.713632076,29.880809239379268
22,05/21/2023,PLTR,5066797.494951985,18.703673958284156
23,05/21/2023,TWST,3782261.209896368,20.968395925522184
24,05/21/2023,META,151831.8359113368,317.5455681724835
25,05/21/2023,TER,371562.268691647,124.04141361852427
26,05/21/2023,CERS,13573920.812620798,3.00836201618185
27,05/21/2023,VERV,1739297.7593622566,22.354270562190212
28,05/21/2023,TWOU,6095697.29943621,4.991402146698726
29,05/21/2023,NVTA,19276005.559981152,1.4309437305434258
0,05/20/2023,TSLA,3799836.991525786,298.61271447463747
1,05/20/2023,ROKU,9174670.095701547,83.72591740349839
2,05/20/2023,ZM,8420637.31883856,81.61380715262264
3,05/20/2023,PATH,29134247.92526244,21.879595140287023
4,05/20/2023,SQ,7316092.658897766,77.23788812456527
5,05/20/2023,COIN,8222200.235834815,63.304961939230466
6,05/20/2023,EXAS,4295375.972545035,108.97788747474162
7,05/20/2023,SHOP,5948379.183817516,77.13286606789188
8,05/20/2023,U,8642088.72189633,48.625212239773894
9,05/20/2023,TWLO,4652321.534369874,79.43168219729803
10,05/20/2023,DKNG UW,12724766.390709851,28.97441852444411
11,05/20/2023,NTLA,6816285.66262724,53.17616802895361
12,05/20/2023,CRSP,5108745.919295374,68.77777800365429
13,05/20/2023,TDOC,11941107.739204148,29.406175868545773
14,05/20/2023,RBLX,6913010.927501276,47.411624029325985
15,05/20/2023,DNA,113048482.65507825,2.27547789458985
16,05/20/2023,BEAM,6130869.747864992,39.67499918772047
17,05/20/2023,PACB,14453524.611558892,15.53159527025175
18,05/20/2023,HOOD,19024485.53496967,11.645779173336773
